Id,QuoteNumber,OpportunityId,AccountId,Name,Status,ExpirationDate,Subtotal,Discount,TotalPrice,Tax,GrandTotal,ShippingHandling,Description,IsSyncing,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
0Q000010582,QT-100582,00600010654,00100010595,"Quote for Watson, Hernandez and Graham - Q1 2025",Approved,2022-10-08,55713.67,470.65,59662.46,4419.44,59662.46,70.47,"Oil green more. Standard interview present million. Note appear seven yourself amount occur manage.
Free public discussion age. Project explain plan know list.",False,0050014,2022-09-08 17:21:13,2022-09-13 17:21:13,False
0Q000010583,QT-100583,00600010655,00100010596,"Quote for Wilson, Graham and Anderson - Q1 2024",Approved,2024-05-09,331420.16,37745.5,317168.63,23493.97,317168.63,321.34,Only prove democratic development claim. Field contain debate get. Girl you baby drop thing meeting onto.,False,0050005,2024-04-09 17:21:13,2024-05-08 17:21:13,False
0Q000010584,QT-100584,00600010655,00100010596,"Quote for Wilson, Graham and Anderson - Q1 2024",Approved,2024-05-08,318231.77,18757.7,323432.0,23957.93,323432.0,74.73,"Kid include brother ask hit. In medical result role mind front measure. Kind not apply clearly lay what.
Always leader hospital fill financial even. Impact bring quite not sound action.",False,0050005,2024-04-08 17:21:13,2024-04-09 17:21:13,False
0Q000010585,QT-100585,00600010657,00100010600,"Quote for Chase, Rice and Nguyen - Q2 2024",Rejected,2022-09-26,27190.43,3411.66,25681.07,1902.3,25681.07,411.22,"Effect to face. Heavy all along serious.
Occur important practice cut benefit state game. Stay later often good.
Consumer career hope any organization world.",False,0050005,2022-08-27 17:21:13,2022-09-03 17:21:13,False
0Q000010586,QT-100586,00600010657,00100010600,"Quote for Chase, Rice and Nguyen - Q2 2024",Rejected,2022-10-10,26735.33,71.81,28796.6,2133.08,28796.6,354.11,"Size democratic together service camera. Tend east themselves rock. Next power notice increase action model girl.
Involve sit travel participant answer age. Build firm daughter lawyer economic maybe.",False,0050005,2022-09-10 17:21:13,2022-10-06 17:21:13,False
0Q000010587,QT-100587,00600010658,00100010601,Quote for Booker-Barnes - Q4 2024,Presented to Customer,2021-12-18,9552.4,536.47,9737.2,721.27,9737.2,243.75,Plan likely foot four music rate strong music. Natural term off expect. Property work chance quickly expert policy.,False,0050008,2021-11-18 17:21:13,2021-11-30 17:21:13,False
0Q000010588,QT-100588,00600010660,00100010602,"Quote for Fields, Gallagher and Rojas - Q3 2024",Accepted,2025-08-18,36259.5,975.59,38106.62,2822.71,38106.62,497.17,"Run success future. Politics begin hard and senior. Difference special not cell art red.
Between television trial money. Play visit seem visit stage arm direction.",False,0050008,2025-07-19 17:21:13,2025-07-31 17:21:13,False
0Q000010589,QT-100589,00600010661,00100010603,"Quote for Mitchell, Hill and Mckay - Q4 2025",In Review,2023-05-07,5548.31,286.57,5682.68,420.94,5682.68,277.22,Her goal use line nice. Three series drug population outside. A analysis cell another water better wear person.,False,0050005,2023-04-07 17:21:13,2023-04-10 17:21:13,False
0Q000010590,QT-100590,00600010661,00100010603,"Quote for Mitchell, Hill and Mckay - Q4 2025",Presented to Customer,2023-05-29,5668.01,374.28,5717.23,423.5,5717.23,89.31,Against rise size. Improve factor they Democrat he approach college begin. Mind kitchen test sort successful today keep.,False,0050005,2023-04-29 17:21:13,2023-05-06 17:21:13,False
0Q000010591,QT-100591,00600010664,00100010607,"Quote for Barrera, Morales and Rangel - Q2 2024",Rejected,2026-02-13,51223.34,5533.58,49344.94,3655.18,49344.94,276.76,"When individual treat. Spring claim account discuss young. Others huge cup decide exist.
Newspaper floor all such Democrat. College team thought choose. Collection any together customer.",False,0050015,2026-01-14 17:21:13,2026-01-15 17:21:13,False
0Q000010592,QT-100592,00600010665,00100010607,"Quote for Barrera, Morales and Rangel - Q2 2025",Accepted,2026-06-17,403045.92,42296.37,389609.51,28859.96,389609.51,313.14,"By thus dinner answer keep.
Act throughout test tough. May past different herself. Program half begin popular simply usually.",False,0050015,2026-05-18 17:21:13,2026-06-02 17:21:13,False
0Q000010593,QT-100593,00600010667,00100010609,"Quote for Day, Dennis and Williamson - Q1 2024",Rejected,2022-11-12,3629.11,290.85,3605.32,267.06,3605.32,59.76,"Business from current student. Lawyer individual consumer require often able thus.
Practice catch network as small history cold.
Season treatment magazine style despite option.",False,0050003,2022-10-13 17:21:13,2022-11-04 17:21:13,False
0Q000010594,QT-100594,00600010668,00100010613,"Quote for Matthews, Willis and Johnson - Q1 2025",Draft,2025-09-11,4183.37,309.62,4183.65,309.9,4183.65,179.49,Service scene first near best issue cost grow. Give win girl important. Send among sure.,False,0050011,2025-08-12 17:21:13,2025-09-02 17:21:13,False
0Q000010595,QT-100595,00600010669,00100010613,"Quote for Matthews, Willis and Johnson - Q1 2024",Approved,2025-09-03,193045.79,20982.58,185828.27,13765.06,185828.27,92.08,"College very example media those. Into investment stage worry likely money group.
Himself wear large five movie worry magazine.",False,0050011,2025-08-04 17:21:13,2025-08-18 17:21:13,False
0Q000010596,QT-100596,00600010669,00100010613,"Quote for Matthews, Willis and Johnson - Q1 2024",Approved,2025-09-29,210167.1,17470.06,208112.8,15415.76,208112.8,147.48,"Image full once fire worry. Deal big although base billion.
Course guess right. Agreement computer argue billion your report treatment. Among front dog alone.",False,0050011,2025-08-30 17:21:13,2025-09-25 17:21:13,False
0Q000010597,QT-100597,00600010670,00100010613,"Quote for Matthews, Willis and Johnson - Q1 2024",Draft,2025-04-08,67703.69,6083.58,66549.72,4929.61,66549.72,2.29,"Blood Mr floor hour. It down address analysis manage.
Billion new recognize interview. Direction drop across they reason church argue style. Thought away gas. Property live sometimes involve rest.",False,0050011,2025-03-09 17:21:13,2025-03-20 17:21:13,False
0Q000010598,QT-100598,00600010671,00100010616,Quote for Hill LLC - Q3 2025,Accepted,2023-12-09,75921.79,2644.98,79138.95,5862.14,79138.95,408.96,"Wear system wrong his. Likely would choose lot according state gas.
Include once material huge. According front ready reduce station.
Force weight also range. Far stay area glass international.",False,0050016,2023-11-09 17:21:13,2023-11-11 17:21:13,False
0Q000010599,QT-100599,00600010673,00100010618,"Quote for Murray, Morales and Bullock - Q1 2025",Rejected,2025-04-01,6381.52,429.04,6428.68,476.2,6428.68,337.51,Officer make bit quality mouth kind now. Share assume author marriage piece talk why. Politics assume oil member. Baby care notice show find.,False,0050011,2025-03-02 17:21:13,2025-03-19 17:21:13,False
0Q000010600,QT-100600,00600010675,00100010618,"Quote for Murray, Morales and Bullock - Q2 2024",Accepted,2024-08-25,155436.58,20639.37,145580.99,10783.78,145580.99,430.15,"Better artist charge specific full test your. Way player guess month watch month.
Pick gun investment sit unit. Material region attention director. Wait apply team while they.",False,0050011,2024-07-26 17:21:13,2024-08-14 17:21:13,False
0Q000010601,QT-100601,00600010675,00100010618,"Quote for Murray, Morales and Bullock - Q2 2024",Accepted,2024-07-31,149348.56,10552.58,149899.66,11103.68,149899.66,55.58,Hear upon husband now least pull. Wonder cause science account. Course so around or.,False,0050011,2024-07-01 17:21:13,2024-07-13 17:21:13,False
0Q000010602,QT-100602,00600010676,00100010619,Quote for James and Sons - Q4 2025,In Review,2021-07-27,36951.27,5198.89,34292.57,2540.19,34292.57,281.04,Change create see could. Have truth professional enter amount.,False,0050019,2021-06-27 17:21:13,2021-07-03 17:21:13,False
0Q000010603,QT-100603,00600010676,00100010619,Quote for James and Sons - Q4 2025,Presented to Customer,2021-08-04,37638.64,5548.57,34657.28,2567.21,34657.28,477.63,Describe reason no many interest scientist possible benefit. Card source ground feeling dream near north. Boy read section gun commercial serious car. Say man risk.,False,0050019,2021-07-05 17:21:13,2021-07-15 17:21:13,False
0Q000010604,QT-100604,00600010678,00100010620,Quote for Clayton-Williams - Q4 2025,Approved,2023-07-29,61853.84,7554.73,58643.04,4343.93,58643.04,106.0,"Week feeling order line full. Order better a thus threat guy significant order.
Soldier need let system behind century account. Why pass effect simply total several month.",False,0050018,2023-06-29 17:21:13,2023-07-06 17:21:13,False
0Q000010605,QT-100605,00600010680,00100010622,"Quote for Galloway, Mccormick and Todd - Q1 2025",In Review,2026-02-24,79650.46,992.2,84950.92,6292.66,84950.92,473.17,Building few parent effect. Make suggest number can yard recently lawyer. First about development. Also later kid government relate.,False,0050006,2026-01-25 17:21:13,2026-02-13 17:21:13,False
0Q000010606,QT-100606,00600010680,00100010622,"Quote for Galloway, Mccormick and Todd - Q1 2025",Draft,2026-03-01,69272.3,5882.94,68460.51,5071.15,68460.51,94.02,"Night teacher fly. Ago gas small my.
Experience entire top gun decide nice. Keep traditional eye sport buy evening cup subject. Bit raise guy. Something can many space time news.",False,0050006,2026-01-30 17:21:13,2026-02-09 17:21:13,False
0Q000010607,QT-100607,00600010681,00100010624,Quote for Garcia-Walters - Q4 2025,In Review,2023-11-27,7650.14,701.05,7505.02,555.93,7505.02,110.23,"Great be quality agency. Either with early generation push.
Service news of media next. Girl fire rock finish mission.",False,0050005,2023-10-28 17:21:13,2023-11-16 17:21:13,False
0Q000010608,QT-100608,00600010682,00100010625,"Quote for Poole, Williams and Lee - Q4 2024",Rejected,2021-12-04,76957.45,5228.14,77467.65,5738.34,77467.65,145.04,"Road him thing there important trouble. Miss long whether later.
Finish life bag deep. Travel customer term his.",False,0050010,2021-11-04 17:21:13,2021-11-06 17:21:13,False
0Q000010609,QT-100609,00600010686,00100010629,"Quote for Fernandez, Rodriguez and Johnson - Q1 2024",Presented to Customer,2024-08-13,697890.8,18884.02,733327.32,54320.54,733327.32,30.56,"Seem possible senior look itself million north. Above artist notice despite yourself.
Not prove window open. Very campaign election hold Congress check push. Subject course fine well rich.",False,0050011,2024-07-14 17:21:13,2024-07-27 17:21:13,False
0Q000010610,QT-100610,00600010687,00100010633,"Quote for Ramirez, Robinson and Hamilton - Q4 2024",Presented to Customer,2023-11-18,1121122.14,48221.1,1158733.12,85832.08,1158733.12,164.93,"Direction analysis however answer say answer industry. Half part part. Lead collection sound sound score even base.
Hour kitchen scene include check fear such. Artist outside economy image.",False,0050012,2023-10-19 17:21:13,2023-11-12 17:21:13,False
0Q000010611,QT-100611,00600010688,00100010633,"Quote for Ramirez, Robinson and Hamilton - Q2 2024",Approved,2023-09-22,117513.95,14120.39,111665.05,8271.49,111665.05,178.91,"Offer art television focus. Finally own so plant.
History force small next song police. Anyone even themselves season defense care east.",False,0050012,2023-08-23 17:21:13,2023-08-30 17:21:13,False
0Q000010612,QT-100612,00600010689,00100010633,"Quote for Ramirez, Robinson and Hamilton - Q1 2024",Rejected,2024-03-12,13931.56,2006.87,12878.67,953.98,12878.67,215.33,Entire character green all record east wear. Sell morning age. Star television body recently radio front cover.,False,0050012,2024-02-11 17:21:13,2024-03-04 17:21:13,False
0Q000010613,QT-100613,00600010689,00100010633,"Quote for Ramirez, Robinson and Hamilton - Q1 2024",Draft,2024-03-26,14550.74,2041.37,13510.12,1000.75,13510.12,483.08,"Cut board court next training hospital west. Itself beyond pay anyone.
Indeed friend job. Fine truth ready increase admit forget entire. History carry can where full worker police.",False,0050012,2024-02-25 17:21:13,2024-03-19 17:21:13,False
0Q000010614,QT-100614,00600010690,00100010634,Quote for Jenkins-Griffin - Q4 2024,Accepted,2023-09-18,8442335.06,247968.42,8849915.97,655549.33,8849915.97,236.63,"Knowledge role brother music. Impact speech however.
Color hot full chair nothing. Campaign number people discussion enter history four.",False,0050008,2023-08-19 17:21:13,2023-09-07 17:21:13,False
0Q000010615,QT-100615,00600010691,00100010634,Quote for Jenkins-Griffin - Q4 2024,Approved,2023-11-06,173502.22,25075.21,160301.17,11874.16,160301.17,323.86,Debate wind sure hour trip authority white. Executive should national decision agree tell.,False,0050008,2023-10-07 17:21:13,2023-10-18 17:21:13,False
0Q000010616,QT-100616,00600010692,00100010637,"Quote for Brooks, Jimenez and Jordan - Q1 2025",Rejected,2024-02-11,166085.4,9152.53,169487.5,12554.63,169487.5,237.54,Matter bag pretty heart when. Work cost office leader. Condition political nice who. International four receive PM think.,False,0050006,2024-01-12 17:21:13,2024-01-27 17:21:13,False
0Q000010617,QT-100617,00600010693,00100010637,"Quote for Brooks, Jimenez and Jordan - Q2 2024",Rejected,2023-12-22,5428.66,404.68,5425.9,401.92,5425.9,129.56,Executive all subject give poor three purpose. Hold response western quite pull. Various look push knowledge.,False,0050006,2023-11-22 17:21:13,2023-12-11 17:21:13,False
0Q000010618,QT-100618,00600010694,00100010637,"Quote for Brooks, Jimenez and Jordan - Q1 2025",Accepted,2024-06-09,205424.78,23621.6,196347.43,14544.25,196347.43,22.06,"Couple free military back agree tax outside. Resource seven above inside.
Where southern next. Executive why her can.
Idea sit law student. However whom compare sign.",False,0050006,2024-05-10 17:21:13,2024-06-04 17:21:13,False
0Q000010619,QT-100619,00600010694,00100010637,"Quote for Brooks, Jimenez and Jordan - Q1 2025",Accepted,2024-07-15,200702.4,4780.48,211595.67,15673.75,211595.67,196.49,"Find catch war talk. Truth up population loss base against kid. Center year property try through final.
Capital pattern my. Safe may light always international market eight.",False,0050006,2024-06-15 17:21:13,2024-07-15 17:21:13,False
0Q000010620,QT-100620,00600010696,00100010638,Quote for Barnett-White - Q2 2025,Presented to Customer,2024-12-06,6748.1,120.32,7158.0,530.22,7158.0,150.76,"Ten ball management campaign night. Organization billion change hundred turn.
Up among and dark later us sort. Instead my particularly after really thing.",False,0050004,2024-11-06 17:21:13,2024-11-27 17:21:13,False
0Q000010621,QT-100621,00600010696,00100010638,Quote for Barnett-White - Q2 2025,Rejected,2024-12-09,5860.14,45.2,6280.14,465.2,6280.14,476.84,"Major because structure close. Business ready air every teach.
The force clear deal under item. East cultural run right purpose.",False,0050004,2024-11-09 17:21:13,2024-11-27 17:21:13,False
0Q000010622,QT-100622,00600010697,00100010641,Quote for Gonzalez-Brady - Q2 2024,Accepted,2025-09-01,125588.47,5132.9,130092.02,9636.45,130092.02,162.6,Almost indicate on report sell choose. Pass a environmental road development.,False,0050005,2025-08-02 17:21:13,2025-08-16 17:21:13,False
0Q000010623,QT-100623,00600010698,00100010642,"Quote for Munoz, Rubio and Miller - Q2 2024",Accepted,2026-02-07,184494.05,13696.8,184461.03,13663.78,184461.03,319.07,"Site world by section. Standard question model guess effort.
Card budget task unit. Keep whose standard carry lay tax message.
Result could case news. Majority old deep they better.",False,0050010,2026-01-08 17:21:13,2026-02-05 17:21:13,False
0Q000010624,QT-100624,00600010698,00100010642,"Quote for Munoz, Rubio and Miller - Q2 2024",Accepted,2026-03-05,185775.81,19942.09,179100.42,13266.7,179100.42,341.24,Eight yard statement south. Weight worker get give book require. Pull name language director others how minute.,False,0050010,2026-02-03 17:21:13,2026-02-16 17:21:13,False
0Q000010625,QT-100625,00600010699,00100010643,Quote for Moreno-Mccarthy - Q1 2024,Approved,2022-08-18,92056.11,4986.06,94035.65,6965.6,94035.65,182.16,"Order us throughout law. On begin over more form back.
Cell defense operation everything always development PM. Trade degree campaign be may score measure. Memory many almost more list tell pick.",False,0050002,2022-07-19 17:21:13,2022-07-26 17:21:13,False
0Q000010626,QT-100626,00600010699,00100010643,Quote for Moreno-Mccarthy - Q1 2024,Draft,2022-08-08,89257.94,1607.19,94662.81,7012.06,94662.81,440.3,Enough raise believe our police mention police who. Environment me response political white would. Matter must huge medical should should. Break whole federal environment go interest together hope.,False,0050002,2022-07-09 17:21:13,2022-07-20 17:21:13,False
0Q000010627,QT-100627,00600010700,00100010644,Quote for Castillo-Hampton - Q3 2024,Approved,2022-07-12,22359.78,2165.3,21810.04,1615.56,21810.04,163.17,"First set senior speak lose ten especially. If low try memory I police.
Win on message peace certainly. Sing act fall month. Reason nature fear benefit pull.",False,0050016,2022-06-12 17:21:13,2022-07-11 17:21:13,False
0Q000010628,QT-100628,00600010701,00100010645,"Quote for Johnson, Holder and Morrison - Q3 2024",Presented to Customer,2024-02-05,18852.62,3.9,20356.62,1507.9,20356.62,339.84,"Conference eight night after drop there. Sea police voice radio fly cause some. One ten moment suffer four might experience east.
Per stuff everybody responsibility.",False,0050004,2024-01-06 17:21:13,2024-01-24 17:21:13,False
0Q000010629,QT-100629,00600010702,00100010646,Quote for Orozco-Moore - Q2 2024,Presented to Customer,2021-11-19,26305.73,880.67,27459.06,2034.0,27459.06,15.12,"Remember administration some year. Ask example the road effort sign.
Investment hospital bit realize answer shake memory. Over affect movie sport hour soldier unit.",False,0050001,2021-10-20 17:21:13,2021-10-27 17:21:13,False
0Q000010630,QT-100630,00600010703,00100010647,"Quote for Carter, Marquez and Sanchez - Q4 2024",Accepted,2025-04-02,17581.58,83.05,18898.41,1399.88,18898.41,274.24,"Which risk thus company father health.
Determine story stuff everyone he. Until stock go sense rather trip although. Share boy attack world.",False,0050012,2025-03-03 17:21:13,2025-03-26 17:21:13,False
0Q000010631,QT-100631,00600010704,00100010647,"Quote for Carter, Marquez and Sanchez - Q1 2025",Approved,2025-04-25,127209.65,1985.5,135242.08,10017.93,135242.08,0.59,"My style person force true. Move fill another nor however remember. Spring us ability them even me.
National move already land include anyone tonight. Cold fund financial sense.",False,0050012,2025-03-26 17:21:13,2025-04-11 17:21:13,False
0Q000010632,QT-100632,00600010704,00100010647,"Quote for Carter, Marquez and Sanchez - Q1 2025",Presented to Customer,2025-04-03,130068.29,14386.64,124936.18,9254.53,124936.18,434.1,Open hospital live read consumer media not. Focus mother tax employee subject crime tell. Brother himself citizen president audience huge. Imagine by control close eye cost.,False,0050012,2025-03-04 17:21:13,2025-03-25 17:21:13,False
0Q000010633,QT-100633,00600010705,00100010647,"Quote for Carter, Marquez and Sanchez - Q1 2025",Accepted,2025-10-13,6953.41,523.57,6944.23,514.39,6944.23,148.69,"View throw would relate body. Effort man deep travel leave mother piece. Land little western. Draw rock eye especially.
Great management food charge. Cultural individual maybe financial my.",False,0050012,2025-09-13 17:21:13,2025-10-01 17:21:13,False
0Q000010634,QT-100634,00600010707,00100010648,Quote for Hunter-Peterson - Q2 2024,Presented to Customer,2026-02-23,170272.65,1858.88,181886.87,13473.1,181886.87,211.17,"Community have position degree season compare floor open. Fish although consumer.
Recognize should bar get protect. Edge brother quite age listen personal through modern.",False,0050009,2026-01-24 17:21:13,2026-02-06 17:21:13,False
0Q000010635,QT-100635,00600010708,00100010649,"Quote for Cooley, Goodwin and Olson - Q3 2025",In Review,2023-07-25,22144.63,616.26,23250.64,1722.27,23250.64,409.06,"Thus imagine politics president during none.
Stock class should Congress partner. Clear finish piece before maintain management to.",False,0050018,2023-06-25 17:21:13,2023-06-26 17:21:13,False
0Q000010636,QT-100636,00600010708,00100010649,"Quote for Cooley, Goodwin and Olson - Q3 2025",Approved,2023-07-13,22779.25,2554.29,21842.96,1618.0,21842.96,469.85,Fire condition film thousand if finally. Prove policy economic find some travel mother. Agent whether yourself risk involve give shoulder.,False,0050018,2023-06-13 17:21:13,2023-07-05 17:21:13,False
0Q000010637,QT-100637,00600010710,00100010652,"Quote for Green, Bruce and Woods - Q1 2025",Accepted,2026-01-13,36570.6,2601.42,36686.71,2717.53,36686.71,320.25,"Among almost form.
Rate write side history word probably increase. Director painting thought mention eat.",False,0050010,2025-12-14 17:21:13,2025-12-16 17:21:13,False
0Q000010638,QT-100638,00600010711,00100010653,"Quote for Hall, Brooks and Case - Q4 2025",Approved,2023-07-31,31042.8,2940.15,30350.86,2248.21,30350.86,139.51,Make concern suggest recognize outside ever network. Help guess purpose might. World a wrong to degree.,False,0050012,2023-07-01 17:21:13,2023-07-09 17:21:13,False
0Q000010639,QT-100639,00600010711,00100010653,"Quote for Hall, Brooks and Case - Q4 2025",Presented to Customer,2023-09-02,26350.15,2334.14,25937.29,1921.28,25937.29,8.43,"Crime stop language already often. Toward property seven instead. Parent move ready increase east.
Another TV production door attorney pretty goal.",False,0050012,2023-08-03 17:21:13,2023-08-19 17:21:13,False
0Q000010640,QT-100640,00600010713,00100010656,Quote for Chapman LLC - Q2 2024,Accepted,2026-01-11,252686.74,33895.34,236294.71,17503.31,236294.71,279.35,"While side customer suffer five nothing. Never true class trip relationship behind. Ago cold cost.
Speech law head institution.",False,0050014,2025-12-12 17:21:13,2026-01-07 17:21:13,False
0Q000010641,QT-100641,00600010714,00100010657,"Quote for Perez, Roach and Bailey - Q1 2025",Approved,2024-03-26,65383.74,5591.44,64575.68,4783.38,64575.68,15.81,"Method hair can style television.
Off man fight language pull small country. Whole public art able end base.
Your tree your loss account him. Mother push it report notice war building seven.",False,0050007,2024-02-25 17:21:13,2024-02-28 17:21:13,False
0Q000010642,QT-100642,00600010715,00100010657,"Quote for Perez, Roach and Bailey - Q1 2025",Approved,2023-08-23,3580.72,384.14,3452.31,255.73,3452.31,266.95,Skill benefit decade knowledge fight health size. Cut hit arm certainly. Recognize yeah single west result concern nearly.,False,0050007,2023-07-24 17:21:13,2023-08-02 17:21:13,False
0Q000010643,QT-100643,00600010715,00100010657,"Quote for Perez, Roach and Bailey - Q1 2025",In Review,2023-08-04,3926.8,377.8,3832.92,283.92,3832.92,477.36,"Hard thing positive leader history beat conference. Public easy house college interview.
Air financial opportunity south senior how day. Writer church different.",False,0050007,2023-07-05 17:21:13,2023-08-02 17:21:13,False
0Q000010644,QT-100644,00600010716,00100010657,"Quote for Perez, Roach and Bailey - Q4 2024",Approved,2023-06-16,43861.14,1961.78,45251.31,3351.95,45251.31,252.82,"Serious avoid interview. Reach machine season between.
Lawyer system put cost on.
Look stand author report. Leave any success sort anyone carry. Interview born lot over together to after fine.",False,0050007,2023-05-17 17:21:13,2023-06-12 17:21:13,False
0Q000010645,QT-100645,00600010718,00100010662,Quote for Vasquez-Reyes - Q1 2024,Rejected,2021-09-13,10753.66,1487.84,10007.09,741.27,10007.09,354.37,"Far go different. Manage record yard without pay economy.
Shoulder doctor beyond now section dark reality. Woman focus fund current leave large.",False,0050003,2021-08-14 17:21:13,2021-08-18 17:21:13,False
0Q000010646,QT-100646,00600010718,00100010662,Quote for Vasquez-Reyes - Q1 2024,Approved,2021-09-08,10816.31,218.85,11445.26,847.8,11445.26,146.73,Ground religious scientist human law describe. Court still remain along. Impact form policy along where between class.,False,0050003,2021-08-09 17:21:13,2021-08-15 17:21:13,False
0Q000010647,QT-100647,00600010720,00100010664,"Quote for Smith, Rosales and Jackson - Q3 2024",In Review,2024-01-07,53452.45,5170.53,52144.47,3862.55,52144.47,45.97,"Actually appear employee. Throughout probably always doctor politics fly.
War happy past sing their.
Firm push dark none reflect money building billion. Support lawyer onto American site.",False,0050003,2023-12-08 17:21:13,2023-12-09 17:21:13,False
0Q000010648,QT-100648,00600010720,00100010664,"Quote for Smith, Rosales and Jackson - Q3 2024",Rejected,2024-02-04,51601.97,3876.0,51544.05,3818.08,51544.05,2.75,Finally allow management owner. Own certain outside.,False,0050003,2024-01-05 17:21:13,2024-01-17 17:21:13,False
0Q000010649,QT-100649,00600010723,00100010669,Quote for Delgado Inc - Q1 2024,Accepted,2023-06-02,64090.45,5811.67,62941.08,4662.3,62941.08,194.56,"World base though.
Kid rate how home call. Easy resource dinner pressure save list.
Available compare woman figure. Design west ask box.",False,0050014,2023-05-03 17:21:13,2023-05-19 17:21:13,False
0Q000010650,QT-100650,00600010723,00100010669,Quote for Delgado Inc - Q1 2024,Accepted,2023-05-21,65236.65,8151.59,61651.87,4566.81,61651.87,247.5,"Lot raise study. Back continue for three positive case sometimes.
Car establish act represent. Instead a charge fall.
Whose laugh her authority. Fill party moment thing.",False,0050014,2023-04-21 17:21:13,2023-04-28 17:21:13,False
0Q000010651,QT-100651,00600010724,00100010669,Quote for Delgado Inc - Q3 2024,In Review,2022-08-31,606330.99,42579.06,608852.08,45100.15,608852.08,330.64,"Heavy avoid identify set statement care environment any. Analysis deal type quickly. Fund loss she free instead.
Conference natural life scene of. Citizen include again yourself player attorney.",False,0050014,2022-08-01 17:21:13,2022-08-29 17:21:13,False
0Q000010652,QT-100652,00600010725,00100010669,Quote for Delgado Inc - Q2 2024,Accepted,2022-11-14,78776.26,6251.29,78326.97,5802.0,78326.97,305.48,"While report husband business. Market face line when. World speech under piece.
Light peace do choose not guess. Your yes believe.
Act success use hold remember. Fight yes during party large.",False,0050014,2022-10-15 17:21:13,2022-11-07 17:21:13,False
0Q000010653,QT-100653,00600010725,00100010669,Quote for Delgado Inc - Q2 2024,Accepted,2022-12-20,90471.33,11447.93,85345.27,6321.87,85345.27,330.34,Performance sell we participant yourself blood animal however. Whose social center later deep cold statement.,False,0050014,2022-11-20 17:21:13,2022-12-10 17:21:13,False
0Q000010654,QT-100654,00600010728,00100010672,"Quote for Harper, Serrano and Hughes - Q3 2024",Rejected,2023-11-25,15428.37,2224.77,14259.89,1056.29,14259.89,476.61,"Statement age three same season policy. Act to strong foreign find continue visit.
Lay trade your upon charge war. Tough key issue born war figure. Fill few PM single my believe catch.",False,0050014,2023-10-26 17:21:13,2023-11-11 17:21:13,False
0Q000010655,QT-100655,00600010731,00100010675,Quote for Benjamin LLC - Q3 2024,Presented to Customer,2024-06-02,58206.01,7993.18,54229.86,4017.03,54229.86,482.28,"Along have action movie none forward. Alone interesting evening want response.
Eye authority base lead fund. School up quality response management.",False,0050019,2024-05-03 17:21:13,2024-05-29 17:21:13,False
0Q000010656,QT-100656,00600010732,00100010676,Quote for Alvarez PLC - Q3 2024,Accepted,2022-05-05,252819.46,6851.18,265645.74,19677.46,265645.74,487.33,Partner history institution determine sea. Plan under example rule. From behavior treatment really billion.,False,0050015,2022-04-05 17:21:13,2022-04-10 17:21:13,False
0Q000010657,QT-100657,00600010732,00100010676,Quote for Alvarez PLC - Q3 2024,Accepted,2022-04-05,236052.21,16685.31,236916.25,17549.35,236916.25,7.56,"Suddenly nice card edge vote. Free everything fill thousand prove decision.
Board word reason just white. Work staff cover sort soldier management friend couple.",False,0050015,2022-03-06 17:21:13,2022-03-25 17:21:13,False
0Q000010658,QT-100658,00600010734,00100010677,Quote for Bean-White - Q4 2025,In Review,2026-08-05,51647.25,2085.4,53526.8,3964.95,53526.8,223.64,"While never campaign actually provide. Management clear without everyone campaign public interview.
Court look probably nice speech line. Act method political itself herself. Still close hair.",False,0050006,2026-07-06 17:21:13,2026-07-16 17:21:13,False
0Q000010659,QT-100659,00600010735,00100010677,Quote for Bean-White - Q1 2024,Accepted,2025-12-15,723751.91,72099.8,703784.28,52132.17,703784.28,494.23,"Out word a son great. Involve staff world significant type between above. As country after pick she by night.
Can street next good. Without thank food Mrs wall what.",False,0050006,2025-11-15 17:21:13,2025-11-17 17:21:13,False
0Q000010660,QT-100660,00600010737,00100010679,Quote for Bishop Ltd - Q1 2025,Presented to Customer,2025-04-24,6893.8,800.21,6581.08,487.49,6581.08,461.24,"Deep senior believe once above measure. Also party left partner data budget.
Risk win idea side store strong worry. Firm friend so and. Run season start poor rise move study information.",False,0050001,2025-03-25 17:21:13,2025-04-22 17:21:13,False
0Q000010661,QT-100661,00600010738,00100010679,Quote for Bishop Ltd - Q4 2025,Presented to Customer,2025-02-19,95628.94,4937.43,97946.83,7255.32,97946.83,397.88,Save safe environmental often green. Hot well nice term security test. Clear name represent lawyer either talk.,False,0050001,2025-01-20 17:21:13,2025-02-19 17:21:13,False
0Q000010662,QT-100662,00600010741,00100010684,Quote for Burton Inc - Q3 2024,Presented to Customer,2022-02-15,11652.81,517.73,12025.89,890.81,12025.89,138.27,"Play particular specific speech.
Responsibility perhaps drug cost. Shoulder break term pull notice create. Watch firm well speak anyone none wrong. Candidate commercial small environmental thought.",False,0050002,2022-01-16 17:21:13,2022-01-27 17:21:13,False
0Q000010663,QT-100663,00600010741,00100010684,Quote for Burton Inc - Q3 2024,In Review,2022-02-22,10566.79,622.24,10740.11,795.56,10740.11,428.02,"I evening trip whose will. Itself hold race carry. Board require relationship pretty follow none eye.
Fly while start. Glass glass two effort. Local along truth.
Painting dark first hair decade.",False,0050002,2022-01-23 17:21:13,2022-02-17 17:21:13,False
