Id,AccountId,Name,StageName,Probability,Amount,CloseDate,Type,LeadSource,NextStep,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
00600010523,00100010470,Hawkins-Martin - Q3 2024,Proposal/Price Quote,60,64438.07,2022-06-10,New Business,Campaign,Cover eat hard cultural.,False,False,Best Case,Best Case,,True,0050009,2022-03-16 17:21:13,2022-05-02 17:21:13,False
00600010524,00100010470,Hawkins-Martin - Q3 2025,Proposal/Price Quote,60,5022.83,2022-12-17,New Business,Purchased List,Get garden yet issue community help beat.,False,False,Best Case,Best Case,,True,0050009,2022-07-25 17:21:13,2022-10-13 17:21:13,False
00600010525,00100010471,Burton-Beard - Q1 2025,Closed Lost,0,317027.47,2023-03-20,New Business,Web,,True,False,Closed,Closed,,True,0050005,2022-12-29 17:21:13,2023-02-19 17:21:13,False
00600010526,00100010472,"Joyce, Mercado and Moore - Q2 2025",Needs Analysis,20,13887.77,2023-07-15,New Business,Trade Show,Read many include station.,False,False,Pipeline,Omitted,70101002,True,0050002,2023-05-29 17:21:13,2023-07-04 17:21:13,False
00600010527,00100010472,"Joyce, Mercado and Moore - Q4 2024",Needs Analysis,20,23020.98,2023-12-07,Existing Customer - Upgrade,Partner Referral,Past lay teacher travel money.,False,False,Pipeline,Omitted,,True,0050002,2023-09-26 17:21:13,2023-12-23 17:21:13,False
00600010528,00100010473,"Mendoza, Blankenship and Carpenter - Q4 2025",Qualification,10,19303.52,2022-05-14,Existing Customer - Upgrade,Trade Show,Morning successful scene new main law.,False,False,Pipeline,Omitted,,True,0050007,2021-11-18 17:21:13,2022-02-09 17:21:13,False
00600010529,00100010474,"Hernandez, Ramos and Henderson - Q2 2024",Negotiation/Review,80,26844.67,2025-09-13,New Business,Purchased List,Building look collection study put city include.,False,False,Commit,Commit,,True,0050013,2025-07-08 17:21:13,2025-09-06 17:21:13,False
00600010530,00100010474,"Hernandez, Ramos and Henderson - Q3 2024",Prospecting,5,13152.45,2025-09-06,New Business,Web,Also between mother teacher evidence.,False,False,Pipeline,Omitted,,True,0050013,2025-07-10 17:21:13,2025-08-10 17:21:13,False
00600010531,00100010474,"Hernandez, Ramos and Henderson - Q1 2024",Qualification,10,35699.91,2025-10-19,Existing Customer - Upgrade,Purchased List,Table nothing necessary contain hair big.,False,False,Pipeline,Omitted,70101017,True,0050013,2025-05-25 17:21:13,2025-06-18 17:21:13,False
00600010532,00100010475,Ball LLC - Q3 2024,Qualification,10,6688.32,2025-02-16,New Business,Trade Show,From car dinner citizen health.,False,False,Pipeline,Omitted,,True,0050001,2025-01-10 17:21:13,2025-03-12 17:21:13,False
00600010533,00100010476,"Green, Sanchez and Reed - Q3 2025",Proposal/Price Quote,60,61408.48,2023-02-27,Existing Customer - Upgrade,Campaign,Total camera necessary wife structure laugh.,False,False,Best Case,Best Case,,True,0050019,2022-10-05 17:21:13,2022-11-20 17:21:13,False
00600010534,00100010477,Martinez Inc - Q3 2024,Prospecting,5,413054.15,2024-09-17,New Business,Web,Half generation leg let.,False,False,Pipeline,Omitted,,True,0050019,2024-07-19 17:21:13,2024-09-28 17:21:13,False
00600010535,00100010479,"Johnston, Briggs and Wagner - Q4 2024",Prospecting,5,504029.66,2023-09-09,New Business,Web,Outside price nothing fish artist quite pretty.,False,False,Pipeline,Omitted,,True,0050012,2023-05-12 17:21:13,2023-07-07 17:21:13,False
00600010536,00100010482,Blackwell Inc - Q2 2024,Closed Won,100,37253.41,2024-07-10,New Business,Phone Inquiry,,True,True,Closed,Closed,,True,0050001,2024-05-03 17:21:13,2024-06-23 17:21:13,False
00600010537,00100010482,Blackwell Inc - Q3 2025,Proposal/Price Quote,60,13323.64,2025-02-16,New Business,Campaign,School minute push recent late reach some away.,False,False,Best Case,Best Case,70101012,True,0050001,2024-09-29 17:21:13,2024-12-04 17:21:13,False
00600010538,00100010483,"Reese, Cross and Anderson - Q4 2025",Negotiation/Review,80,9493.13,2022-07-16,Existing Customer - Replacement,Campaign,Effect management machine call purpose drive purpose.,False,False,Commit,Commit,70101005,True,0050005,2022-06-03 17:21:13,2022-07-30 17:21:13,False
00600010539,00100010483,"Reese, Cross and Anderson - Q1 2024",Qualification,10,26039.02,2022-09-04,New Business,Web,Line hard summer.,False,False,Pipeline,Omitted,,True,0050005,2022-05-03 17:21:13,2022-05-16 17:21:13,False
00600010540,00100010483,"Reese, Cross and Anderson - Q4 2025",Qualification,10,20524.67,2022-05-16,Existing Customer - Downgrade,Partner Referral,Much moment left professor age great.,False,False,Pipeline,Omitted,70101005,True,0050005,2022-01-09 17:21:13,2022-03-05 17:21:13,False
00600010541,00100010487,Dean-Johnson - Q2 2024,Closed Won,100,508624.28,2024-09-07,New Business,Web,,True,True,Closed,Closed,70101018,True,0050017,2024-05-25 17:21:13,2024-06-19 17:21:13,False
00600010542,00100010487,Dean-Johnson - Q3 2024,Needs Analysis,20,16542.41,2024-11-23,New Business,Web,Concern difficult economy risk from.,False,False,Pipeline,Omitted,,True,0050017,2024-09-09 17:21:13,2024-11-25 17:21:13,False
00600010543,00100010487,Dean-Johnson - Q1 2025,Qualification,10,6045.24,2024-12-18,Existing Customer - Replacement,Web,Yeah add turn thing about stay among.,False,False,Pipeline,Omitted,,True,0050017,2024-07-06 17:21:13,2024-09-22 17:21:13,False
00600010544,00100010488,"Hines, Stephens and Thomas - Q2 2025",Needs Analysis,20,15990.92,2022-11-12,Existing Customer - Upgrade,Web,Score TV evening film.,False,False,Pipeline,Omitted,70101014,True,0050010,2022-06-03 17:21:13,2022-07-29 17:21:13,False
00600010545,00100010491,Cunningham PLC - Q2 2025,Value Proposition,40,24692.34,2024-12-12,Existing Customer - Upgrade,Campaign,Nor much authority personal all program.,False,False,Pipeline,Omitted,70101006,True,0050004,2024-10-31 17:21:13,2025-01-22 17:21:13,False
00600010546,00100010491,Cunningham PLC - Q3 2024,Negotiation/Review,80,78231.54,2025-03-10,Existing Customer - Replacement,Trade Show,Law news draw wind nice majority.,False,False,Commit,Commit,70101006,True,0050004,2025-01-11 17:21:13,2025-02-09 17:21:13,False
00600010547,00100010493,"Wright, Garcia and Ruiz - Q4 2025",Closed Won,100,101835.62,2021-11-29,Existing Customer - Replacement,Campaign,,True,True,Closed,Closed,70101011,True,0050004,2021-10-17 17:21:13,2021-10-22 17:21:13,False
00600010548,00100010494,Mcdowell PLC - Q1 2024,Qualification,10,5797.07,2023-08-16,New Business,Trade Show,Member baby necessary so prevent camera.,False,False,Pipeline,Omitted,,True,0050006,2023-05-10 17:21:13,2023-06-10 17:21:13,False
00600010549,00100010494,Mcdowell PLC - Q3 2024,Qualification,10,20176.71,2023-02-04,New Business,Purchased List,Always participant street behind.,False,False,Pipeline,Omitted,,True,0050006,2022-08-22 17:21:13,2022-09-04 17:21:13,False
00600010550,00100010495,Duran-Bennett - Q3 2025,Closed Won,100,128041.48,2025-12-16,Existing Customer - Upgrade,Partner Referral,,True,True,Closed,Closed,70101015,True,0050015,2025-09-20 17:21:13,2025-12-09 17:21:13,False
00600010551,00100010495,Duran-Bennett - Q2 2024,Qualification,10,58486.34,2026-04-04,Existing Customer - Upgrade,Partner Referral,Great Republican machine newspaper ability keep shoulder alone.,False,False,Pipeline,Omitted,70101012,True,0050015,2025-11-25 17:21:13,2026-01-15 17:21:13,False
00600010552,00100010496,"Garza, Barton and Adams - Q2 2025",Qualification,10,6840782.45,2024-08-11,New Business,Phone Inquiry,Final free mean subject provide own.,False,False,Pipeline,Omitted,,True,0050018,2024-05-17 17:21:13,2024-08-14 17:21:13,False
00600010553,00100010497,Dominguez Group - Q3 2024,Closed Won,100,40449.0,2024-09-03,New Business,Campaign,,True,True,Closed,Closed,,True,0050015,2024-03-31 17:21:13,2024-04-27 17:21:13,False
00600010554,00100010499,"Long, Taylor and Serrano - Q4 2024",Qualification,10,12805.58,2022-05-22,New Business,Partner Referral,White partner nearly share understand process.,False,False,Pipeline,Omitted,,True,0050018,2022-03-01 17:21:13,2022-04-15 17:21:13,False
00600010555,00100010500,Walker PLC - Q2 2024,Needs Analysis,20,255024.7,2026-05-12,Existing Customer - Upgrade,Partner Referral,Without reality impact interesting know song believe often.,False,False,Pipeline,Omitted,,True,0050013,2026-01-29 17:21:13,2026-04-16 17:21:13,False
00600010556,00100010500,Walker PLC - Q2 2025,Qualification,10,87849.39,2025-09-02,New Business,Phone Inquiry,Necessary ten cut trial hear help.,False,False,Pipeline,Omitted,,True,0050013,2025-08-03 17:21:13,2025-08-16 17:21:13,False
00600010557,00100010502,Clements-Sparks - Q1 2025,Value Proposition,40,17672.28,2023-06-26,Existing Customer - Downgrade,Purchased List,News fast American ready ten.,False,False,Pipeline,Omitted,70101002,True,0050017,2023-01-19 17:21:13,2023-04-19 17:21:13,False
00600010558,00100010503,Brown-Nguyen - Q3 2024,Closed Lost,0,73478.28,2023-04-10,Existing Customer - Replacement,Web,,True,False,Closed,Closed,70101016,True,0050002,2022-11-09 17:21:13,2022-12-19 17:21:13,False
00600010559,00100010504,Watson-Hall - Q4 2025,Value Proposition,40,13758.48,2022-11-08,Existing Customer - Upgrade,Web,Else growth shoulder live mention few follow.,False,False,Pipeline,Omitted,,True,0050005,2022-08-27 17:21:13,2022-10-07 17:21:13,False
00600010560,00100010506,"Sanchez, Baker and Moore - Q1 2025",Negotiation/Review,80,21461.64,2022-12-21,Existing Customer - Upgrade,Web,Method respond save material.,False,False,Commit,Commit,,True,0050015,2022-10-10 17:21:13,2022-11-03 17:21:13,False
00600010561,00100010507,"Spencer, Blair and Long - Q2 2025",Value Proposition,40,24162.32,2024-02-17,New Business,Campaign,Ok most radio later tough family.,False,False,Pipeline,Omitted,,True,0050006,2023-09-24 17:21:13,2023-10-13 17:21:13,False
00600010562,00100010507,"Spencer, Blair and Long - Q3 2024",Closed Won,100,148425.44,2023-09-11,Existing Customer - Upgrade,Web,,True,True,Closed,Closed,,True,0050006,2023-04-13 17:21:13,2023-06-07 17:21:13,False
00600010563,00100010509,"Baldwin, Wilson and Barry - Q1 2024",Negotiation/Review,80,20488.64,2025-06-05,New Business,Phone Inquiry,For would green anyone method head nor.,False,False,Commit,Commit,,True,0050013,2025-05-01 17:21:13,2025-05-24 17:21:13,False
00600010564,00100010510,"Lopez, Johnson and Williams - Q3 2024",Closed Won,100,74676.22,2024-12-25,New Business,Partner Referral,,True,True,Closed,Closed,70101002,True,0050010,2024-11-06 17:21:13,2024-11-28 17:21:13,False
00600010565,00100010511,Johnson and Sons - Q4 2024,Negotiation/Review,80,99286.03,2025-08-06,New Business,Trade Show,Benefit model should give ground image everyone.,False,False,Commit,Commit,70101008,True,0050013,2025-04-08 17:21:13,2025-06-08 17:21:13,False
00600010566,00100010512,Clark Inc - Q4 2024,Qualification,10,30090.36,2024-07-19,Existing Customer - Replacement,Phone Inquiry,She the role country with.,False,False,Pipeline,Omitted,,True,0050012,2024-06-19 17:21:13,2024-08-21 17:21:13,False
00600010567,00100010512,Clark Inc - Q1 2025,Value Proposition,40,59323.52,2024-05-28,Existing Customer - Upgrade,Phone Inquiry,Design level meeting less bed better bit.,False,False,Pipeline,Omitted,,True,0050012,2023-12-30 17:21:13,2024-01-14 17:21:13,False
00600010568,00100010513,Curtis-Ortega - Q4 2025,Value Proposition,40,63777.77,2025-08-21,New Business,Phone Inquiry,Art tonight stand report apply government plant.,False,False,Pipeline,Omitted,70101010,True,0050015,2025-07-18 17:21:13,2025-09-29 17:21:13,False
00600010569,00100010513,Curtis-Ortega - Q1 2024,Value Proposition,40,48476.78,2026-02-16,New Business,Partner Referral,Future fly agreement wait second power.,False,False,Pipeline,Omitted,70101019,True,0050015,2025-11-20 17:21:13,2026-01-27 17:21:13,False
00600010570,00100010513,Curtis-Ortega - Q1 2024,Negotiation/Review,80,236776.14,2026-05-20,New Business,Partner Referral,Evening mention major tree newspaper.,False,False,Commit,Commit,,True,0050015,2026-03-09 17:21:13,2026-03-28 17:21:13,False
00600010571,00100010514,Colon-Frank - Q1 2024,Closed Won,100,426910.07,2022-08-25,Existing Customer - Upgrade,Partner Referral,,True,True,Closed,Closed,70101011,True,0050008,2022-07-01 17:21:13,2022-08-09 17:21:13,False
00600010572,00100010515,Ramirez-Jackson - Q2 2024,Closed Won,100,10893.38,2026-06-18,New Business,Web,,True,True,Closed,Closed,,True,0050001,2026-01-24 17:21:13,2026-03-28 17:21:13,False
00600010573,00100010515,Ramirez-Jackson - Q2 2024,Negotiation/Review,80,29058.97,2026-07-20,New Business,Purchased List,Manage cultural interesting threat free.,False,False,Commit,Commit,,True,0050001,2026-02-01 17:21:13,2026-03-06 17:21:13,False
00600010574,00100010516,"Brown, Ramos and Rhodes - Q1 2024",Qualification,10,38013.54,2025-12-31,Existing Customer - Upgrade,Purchased List,Behind power white trade Mrs sign.,False,False,Pipeline,Omitted,70101000,True,0050004,2025-09-28 17:21:13,2025-11-14 17:21:13,False
00600010575,00100010517,Rodriguez-Watkins - Q4 2024,Qualification,10,22699.55,2024-12-03,Existing Customer - Upgrade,Trade Show,Key market some agency TV feel.,False,False,Pipeline,Omitted,70101016,True,0050015,2024-10-31 17:21:13,2024-12-16 17:21:13,False
00600010576,00100010518,"Graham, Bailey and Villarreal - Q3 2025",Qualification,10,41796.1,2025-03-29,New Business,Trade Show,Treat involve cold daughter ground plan big amount.,False,False,Pipeline,Omitted,,True,0050001,2024-12-04 17:21:13,2025-02-09 17:21:13,False
00600010577,00100010519,"Lawrence, Fischer and Pope - Q3 2025",Needs Analysis,20,30274.87,2024-01-09,New Business,Campaign,World point appear man left concern population heavy.,False,False,Pipeline,Omitted,,True,0050019,2023-08-09 17:21:13,2023-08-24 17:21:13,False
00600010578,00100010520,Lucas-Harper - Q1 2025,Needs Analysis,20,1577.26,2023-04-27,Existing Customer - Upgrade,Web,Like purpose suggest decade gas.,False,False,Pipeline,Omitted,70101015,True,0050017,2022-11-16 17:21:13,2023-02-06 17:21:13,False
00600010579,00100010525,Smith-Hoffman - Q1 2025,Proposal/Price Quote,60,72498.94,2021-04-14,New Business,Purchased List,Can man language often ok stop.,False,False,Best Case,Best Case,70101010,True,0050019,2021-02-06 17:21:13,2021-03-31 17:21:13,False
00600010580,00100010525,Smith-Hoffman - Q2 2024,Value Proposition,40,371416.99,2021-07-24,Existing Customer - Downgrade,Web,Reach party action our size.,False,False,Pipeline,Omitted,,True,0050019,2021-05-19 17:21:13,2021-07-04 17:21:13,False
00600010581,00100010526,Ewing PLC - Q4 2025,Proposal/Price Quote,60,363534.86,2024-04-15,New Business,Phone Inquiry,Successful affect usually.,False,False,Best Case,Best Case,,True,0050018,2024-03-09 17:21:13,2024-04-10 17:21:13,False
00600010582,00100010527,"Johnson, Martin and Knox - Q1 2024",Qualification,10,126419.48,2023-11-25,New Business,Partner Referral,Officer main structure point fly.,False,False,Pipeline,Omitted,,True,0050017,2023-07-08 17:21:13,2023-08-24 17:21:13,False
00600010583,00100010532,Thompson Ltd - Q4 2025,Qualification,10,302118.55,2024-11-04,New Business,Trade Show,List senior any role commercial second ground.,False,False,Pipeline,Omitted,70101005,True,0050013,2024-09-13 17:21:13,2024-10-08 17:21:13,False
00600010584,00100010532,Thompson Ltd - Q4 2025,Proposal/Price Quote,60,52070.12,2025-02-05,New Business,Partner Referral,Spring act truth from throughout.,False,False,Best Case,Best Case,,True,0050013,2024-12-10 17:21:13,2025-01-15 17:21:13,False
00600010585,00100010533,Little Group - Q2 2025,Prospecting,5,50284.7,2026-10-12,Existing Customer - Replacement,Phone Inquiry,Art little save its offer discover.,False,False,Pipeline,Omitted,70101011,True,0050007,2026-04-26 17:21:13,2026-06-23 17:21:13,False
00600010586,00100010533,Little Group - Q2 2025,Closed Lost,0,8233.41,2026-05-19,New Business,Purchased List,,True,False,Closed,Closed,,True,0050007,2026-03-06 17:21:13,2026-04-09 17:21:13,False
00600010587,00100010534,"Nguyen, King and Robles - Q2 2025",Qualification,10,283922.87,2025-05-08,Existing Customer - Upgrade,Partner Referral,Administration world community agent finally position foreign.,False,False,Pipeline,Omitted,,True,0050003,2025-01-14 17:21:13,2025-03-06 17:21:13,False
00600010588,00100010535,Cohen-Weiss - Q4 2024,Closed Lost,0,75284.39,2023-12-31,Existing Customer - Upgrade,Phone Inquiry,,True,False,Closed,Closed,,True,0050012,2023-08-17 17:21:13,2023-09-22 17:21:13,False
00600010589,00100010535,Cohen-Weiss - Q2 2025,Negotiation/Review,80,164526.83,2023-06-13,New Business,Phone Inquiry,Know subject no section never yeah.,False,False,Commit,Commit,,True,0050012,2023-03-27 17:21:13,2023-04-02 17:21:13,False
00600010590,00100010536,Wells-Mitchell - Q4 2024,Proposal/Price Quote,60,24634.53,2026-04-11,Existing Customer - Upgrade,Partner Referral,Stock security technology oil.,False,False,Best Case,Best Case,,True,0050013,2025-10-30 17:21:13,2026-01-28 17:21:13,False
00600010591,00100010537,Schneider Inc - Q2 2025,Qualification,10,296864.79,2024-04-02,Existing Customer - Upgrade,Purchased List,Plant current work inside young hot.,False,False,Pipeline,Omitted,,True,0050018,2024-02-01 17:21:13,2024-03-28 17:21:13,False
00600010592,00100010540,Lowery and Sons - Q1 2024,Negotiation/Review,80,243376.37,2026-10-30,Existing Customer - Upgrade,Web,Social compare nearly we.,False,False,Commit,Commit,,True,0050006,2026-05-08 17:21:13,2026-06-22 17:21:13,False
00600010593,00100010540,Lowery and Sons - Q3 2024,Closed Won,100,44247.47,2026-04-11,Existing Customer - Downgrade,Partner Referral,,True,True,Closed,Closed,70101014,True,0050006,2026-02-12 17:21:13,2026-02-14 17:21:13,False
00600010594,00100010541,Rivera Ltd - Q1 2024,Closed Lost,0,309153.19,2025-02-28,New Business,Phone Inquiry,,True,False,Closed,Closed,70101013,True,0050005,2024-12-23 17:21:13,2025-02-21 17:21:13,False
00600010595,00100010542,"Wolf, Jordan and Kelley - Q2 2025",Value Proposition,40,221319.97,2024-12-18,New Business,Phone Inquiry,Floor husband spend six stage.,False,False,Pipeline,Omitted,70101003,True,0050014,2024-07-08 17:21:13,2024-08-15 17:21:13,False
00600010596,00100010542,"Wolf, Jordan and Kelley - Q2 2024",Needs Analysis,20,12901.96,2025-08-27,Existing Customer - Upgrade,Phone Inquiry,Easy smile and risk low weight.,False,False,Pipeline,Omitted,70101014,True,0050014,2025-03-08 17:21:13,2025-06-02 17:21:13,False
00600010597,00100010543,Mosley-Johnson - Q3 2025,Closed Lost,0,34403.22,2021-08-06,Existing Customer - Downgrade,Partner Referral,,True,False,Closed,Closed,,True,0050007,2021-04-21 17:21:13,2021-06-23 17:21:13,False
00600010598,00100010544,"Adkins, Freeman and Cruz - Q4 2024",Closed Won,100,771692.35,2026-01-10,Existing Customer - Upgrade,Phone Inquiry,,True,True,Closed,Closed,,True,0050006,2025-11-25 17:21:13,2026-01-02 17:21:13,False
00600010599,00100010545,Becker-Watson - Q3 2025,Needs Analysis,20,240510.77,2025-01-02,Existing Customer - Replacement,Purchased List,Reach entire carry.,False,False,Pipeline,Omitted,,True,0050003,2024-08-09 17:21:13,2024-08-15 17:21:13,False
00600010600,00100010546,Gordon PLC - Q2 2024,Value Proposition,40,147462.13,2022-01-23,New Business,Trade Show,Notice thing home section reality media activity.,False,False,Pipeline,Omitted,,True,0050016,2021-10-13 17:21:13,2021-12-28 17:21:13,False
00600010601,00100010547,Lopez-Miller - Q1 2025,Closed Lost,0,95744.38,2022-11-18,New Business,Purchased List,,True,False,Closed,Closed,,True,0050015,2022-10-06 17:21:13,2022-12-08 17:21:13,False
00600010602,00100010547,Lopez-Miller - Q3 2025,Closed Won,100,227280.95,2023-02-07,Existing Customer - Upgrade,Partner Referral,,True,True,Closed,Closed,,True,0050015,2023-01-07 17:21:13,2023-03-04 17:21:13,False
00600010603,00100010548,"Mcdonald, Watkins and Berry - Q2 2025",Closed Won,100,122493.94,2021-12-18,Existing Customer - Replacement,Trade Show,,True,True,Closed,Closed,,True,0050019,2021-11-18 17:21:13,2021-11-25 17:21:13,False
00600010604,00100010548,"Mcdonald, Watkins and Berry - Q2 2025",Value Proposition,40,269777.48,2021-12-01,New Business,Campaign,Eight floor the able method.,False,False,Pipeline,Omitted,,True,0050019,2021-09-27 17:21:13,2021-11-11 17:21:13,False
00600010605,00100010548,"Mcdonald, Watkins and Berry - Q3 2024",Needs Analysis,20,5275.71,2022-03-21,Existing Customer - Downgrade,Campaign,Food writer believe yourself.,False,False,Pipeline,Omitted,,True,0050019,2021-10-14 17:21:13,2022-01-08 17:21:13,False
00600010606,00100010549,Scott-Gallagher - Q1 2025,Proposal/Price Quote,60,34835.24,2024-06-27,New Business,Campaign,Learn player ten adult small far focus.,False,False,Best Case,Best Case,,True,0050016,2024-04-19 17:21:13,2024-05-01 17:21:13,False
00600010607,00100010549,Scott-Gallagher - Q4 2025,Needs Analysis,20,71163.28,2024-01-27,Existing Customer - Upgrade,Purchased List,Night war set third when forget nation.,False,False,Pipeline,Omitted,,True,0050016,2023-11-22 17:21:13,2023-12-18 17:21:13,False
00600010608,00100010550,Herman-Fernandez - Q3 2024,Prospecting,5,8516.69,2023-12-09,Existing Customer - Upgrade,Partner Referral,Most travel half beautiful find science.,False,False,Pipeline,Omitted,,True,0050005,2023-06-13 17:21:13,2023-06-24 17:21:13,False
00600010609,00100010551,Ford PLC - Q1 2024,Value Proposition,40,124133.91,2022-11-27,New Business,Campaign,Data size buy director step election behavior nearly.,False,False,Pipeline,Omitted,,True,0050014,2022-09-02 17:21:13,2022-09-07 17:21:13,False
00600010610,00100010552,Flores LLC - Q2 2025,Closed Won,100,233200.11,2025-05-25,New Business,Partner Referral,,True,True,Closed,Closed,70101019,True,0050011,2025-01-25 17:21:13,2025-02-26 17:21:13,False
00600010611,00100010553,Haas LLC - Q1 2024,Prospecting,5,46244.88,2026-09-27,New Business,Purchased List,Learn price pull would official for easy.,False,False,Pipeline,Omitted,,True,0050010,2026-05-22 17:21:13,2026-07-16 17:21:13,False
00600010612,00100010553,Haas LLC - Q4 2024,Needs Analysis,20,619665.2,2026-03-16,New Business,Web,Clearly generation area generation purpose stage.,False,False,Pipeline,Omitted,70101001,True,0050010,2026-01-20 17:21:13,2026-02-23 17:21:13,False
00600010613,00100010554,Thomas-Ward - Q1 2025,Negotiation/Review,80,4930.0,2025-09-08,New Business,Phone Inquiry,Team herself couple term.,False,False,Commit,Commit,,True,0050012,2025-05-22 17:21:13,2025-06-14 17:21:13,False
00600010614,00100010555,Carpenter-Richmond - Q4 2024,Proposal/Price Quote,60,52498.16,2023-09-26,Existing Customer - Upgrade,Purchased List,Wonder very space per will worry.,False,False,Best Case,Best Case,,True,0050018,2023-05-08 17:21:13,2023-08-03 17:21:13,False
00600010615,00100010555,Carpenter-Richmond - Q2 2025,Needs Analysis,20,58674.25,2023-07-02,Existing Customer - Replacement,Campaign,Organization age source southern show.,False,False,Pipeline,Omitted,,True,0050018,2023-01-05 17:21:13,2023-01-23 17:21:13,False
00600010616,00100010555,Carpenter-Richmond - Q4 2024,Value Proposition,40,2607.51,2023-02-05,New Business,Phone Inquiry,Meeting building local.,False,False,Pipeline,Omitted,,True,0050018,2022-11-03 17:21:13,2022-11-21 17:21:13,False
00600010617,00100010556,"Lopez, Valentine and Park - Q3 2025",Needs Analysis,20,38905.33,2025-04-30,Existing Customer - Upgrade,Purchased List,Idea these bed technology kitchen.,False,False,Pipeline,Omitted,,True,0050006,2024-11-10 17:21:13,2024-12-06 17:21:13,False
00600010618,00100010557,Long-Robinson - Q2 2025,Needs Analysis,20,24413.78,2025-12-01,New Business,Purchased List,Coach minute could worry force organization pressure modern.,False,False,Pipeline,Omitted,,True,0050011,2025-08-15 17:21:13,2025-08-26 17:21:13,False
00600010619,00100010557,Long-Robinson - Q4 2025,Qualification,10,190704.54,2026-02-04,New Business,Phone Inquiry,Military growth try amount positive.,False,False,Pipeline,Omitted,,True,0050011,2025-08-13 17:21:13,2025-11-02 17:21:13,False
00600010620,00100010560,"Davis, Palmer and Jackson - Q3 2024",Needs Analysis,20,266000.13,2025-06-24,Existing Customer - Replacement,Partner Referral,Perhaps appear house ahead senior.,False,False,Pipeline,Omitted,,True,0050009,2025-01-06 17:21:13,2025-01-30 17:21:13,False
00600010621,00100010561,"Dominguez, Robinson and Anderson - Q2 2024",Prospecting,5,13983.93,2023-10-13,Existing Customer - Upgrade,Phone Inquiry,Suggest likely may.,False,False,Pipeline,Omitted,,True,0050008,2023-05-25 17:21:13,2023-06-07 17:21:13,False
00600010622,00100010564,Anderson and Sons - Q3 2025,Qualification,10,3705.15,2021-07-20,New Business,Purchased List,Hand probably want head land administration.,False,False,Pipeline,Omitted,70101004,True,0050005,2021-02-06 17:21:13,2021-04-04 17:21:13,False
00600010623,00100010565,Cortez LLC - Q1 2024,Value Proposition,40,4153.64,2022-08-25,New Business,Campaign,Movement continue thousand experience deal somebody teach Democrat.,False,False,Pipeline,Omitted,,True,0050014,2022-03-20 17:21:13,2022-06-16 17:21:13,False
00600010624,00100010565,Cortez LLC - Q3 2024,Value Proposition,40,73.83,2022-09-08,New Business,Trade Show,Letter specific record performance respond evening.,False,False,Pipeline,Omitted,,True,0050014,2022-04-12 17:21:13,2022-05-28 17:21:13,False
00600010625,00100010566,"Ingram, Valenzuela and Reid - Q2 2025",Closed Won,100,27806.6,2023-07-08,Existing Customer - Upgrade,Partner Referral,,True,True,Closed,Closed,,True,0050013,2023-02-09 17:21:13,2023-04-04 17:21:13,False
00600010626,00100010566,"Ingram, Valenzuela and Reid - Q4 2025",Closed Won,100,109645.93,2023-06-29,New Business,Phone Inquiry,,True,True,Closed,Closed,,True,0050013,2023-02-01 17:21:13,2023-02-05 17:21:13,False
00600010627,00100010567,Buchanan-Watson - Q4 2025,Qualification,10,91707.47,2026-08-20,Existing Customer - Replacement,Campaign,People check walk fear field.,False,False,Pipeline,Omitted,,True,0050006,2026-07-15 17:21:13,2026-09-07 17:21:13,False
00600010628,00100010567,Buchanan-Watson - Q3 2024,Proposal/Price Quote,60,26457.28,2026-01-20,New Business,Purchased List,Agree try special ahead buy head reality specific.,False,False,Best Case,Best Case,,True,0050006,2025-11-16 17:21:13,2026-02-03 17:21:13,False
00600010629,00100010568,"Gutierrez, Barrett and Ellis - Q3 2024",Qualification,10,176921.13,2025-04-15,Existing Customer - Upgrade,Web,Get draw produce life free.,False,False,Pipeline,Omitted,70101003,True,0050017,2025-01-13 17:21:13,2025-03-29 17:21:13,False
00600010630,00100010569,Rodriguez and Sons - Q2 2025,Closed Won,100,43933.6,2022-04-08,New Business,Purchased List,,True,True,Closed,Closed,70101017,True,0050013,2021-12-04 17:21:13,2021-12-21 17:21:13,False
00600010631,00100010570,"Graves, Ochoa and Cervantes - Q4 2024",Closed Won,100,20783.99,2023-12-08,Existing Customer - Upgrade,Purchased List,,True,True,Closed,Closed,,True,0050015,2023-06-22 17:21:13,2023-09-03 17:21:13,False
00600010632,00100010573,Orozco PLC - Q2 2024,Proposal/Price Quote,60,404527.88,2023-03-12,New Business,Purchased List,Near country not ok even.,False,False,Best Case,Best Case,,True,0050008,2023-01-28 17:21:13,2023-03-20 17:21:13,False
00600010633,00100010573,Orozco PLC - Q4 2025,Closed Won,100,13602.97,2023-03-16,New Business,Phone Inquiry,,True,True,Closed,Closed,,True,0050008,2022-11-03 17:21:13,2023-01-28 17:21:13,False
00600010634,00100010574,Love Ltd - Q3 2024,Proposal/Price Quote,60,207576.52,2022-01-12,New Business,Partner Referral,Only media scientist participant.,False,False,Best Case,Best Case,,True,0050014,2021-08-17 17:21:13,2021-10-23 17:21:13,False
