CRM_AccountId,CRM_AccountNumber,CRM_AccountName,SAP_KUNNR,SAP_NAME1,SAP_LAND1,MatchType,MatchConfidence,CreatedDate_x,DataSource,Id,Name,AccountNumber,Type,Industry,AnnualRevenue,NumberOfEmployees,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,Rating,OwnerId,CreatedDate_y,LastModifiedDate,IsDeleted,TotalOrders,TotalRevenue,FirstOrderDate,LastOrderDate
100010492,ACC-010492,Bryan Ltd,100273,Allain S.A.S.,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010492,Bryan Ltd,ACC-010492,Customer - Direct,Manufacturing,2126906.83,258,77895 Martinez Forge Suite 184,Josephton,VA,22612,USA,001-850-626-4801,www.cooley-young.com,Warm,50002,2024-04-06 17:21:13,2025-02-02 17:21:13,False,5.0,0.0,20250927.0,20251023.0
100010493,ACC-010493,"Wright, Garcia and Ruiz",100274,Montoya PLC,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010493,"Wright, Garcia and Ruiz",ACC-010493,Customer - Direct,Technology,3568156.11,88,77822 Alexis Estates,South Patriciashire,ND,24407,USA,934-986-2985,www.chang.net,Warm,50004,2021-07-21 17:21:13,2022-04-16 17:21:13,False,3.0,0.0,20251013.0,20251024.0
100010496,ACC-010496,"Garza, Barton and Adams",100275,Tyler-Johnston,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010496,"Garza, Barton and Adams",ACC-010496,Customer - Direct,Transportation,5541098.93,7,984 Stephanie Crossroad Apt. 509,Lake Meagan,NE,94766,USA,+1-348-642-4959x881,www.hayes-gardner.info,Warm,50018,2024-02-26 17:21:13,2024-06-22 17:21:13,False,3.0,0.0,20250928.0,20251018.0
100010498,ACC-010498,"Gonzalez, Gamble and Johnson",100276,Reynolds PLC,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010498,"Gonzalez, Gamble and Johnson",ACC-010498,Customer - Direct,Technology,808382.27,26,806 Faith Turnpike Apt. 504,Lake Patriciastad,WV,51639,USA,(795)679-0012x4825,www.white-mills.info,Warm,50008,2024-02-13 17:21:13,2024-02-21 17:21:13,False,2.0,0.0,20250930.0,20251001.0
100010499,ACC-010499,"Long, Taylor and Serrano",100277,Steckel Eberth AG & Co. KG,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010499,"Long, Taylor and Serrano",ACC-010499,Customer - Direct,Manufacturing,12789104.19,2905,32894 Greer Forges Apt. 891,Richardview,CO,90215,USA,+1-552-585-7256x29269,www.moreno-harrington.com,Warm,50018,2021-11-04 17:21:13,2022-08-05 17:21:13,False,3.0,0.0,20250930.0,20251023.0
100010500,ACC-010500,Walker PLC,100278,De Sousa Grégoire S.A.R.L.,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010500,Walker PLC,ACC-010500,Customer - Direct,Telecommunications,7390851.91,366,655 Stephanie Overpass,Stephanieside,MD,2549,USA,+1-357-344-3034x918,www.george-martin.com,Cold,50013,2025-02-07 17:21:13,2025-06-28 17:21:13,False,1.0,0.0,20251010.0,20251010.0
100010502,ACC-010502,Clements-Sparks,100279,Marie,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010502,Clements-Sparks,ACC-010502,Customer - Direct,Technology,4446660.1,687,2769 Heather Pine,Hoffmanberg,WV,63155,USA,8454238885,www.mcconnell.biz,Warm,50017,2022-09-17 17:21:13,2023-02-14 17:21:13,False,3.0,0.0,20250926.0,20251020.0
100010506,ACC-010506,"Sanchez, Baker and Moore",100280,Gibson-Escobar,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010506,"Sanchez, Baker and Moore",ACC-010506,Customer - Direct,Telecommunications,3179786.16,37,0827 Stone Corners Suite 225,Marshallview,WA,48104,USA,+1-447-326-2905,www.velasquez.biz,Cold,50015,2022-08-06 17:21:13,2022-12-30 17:21:13,False,4.0,0.0,20251004.0,20251017.0
100010507,ACC-010507,"Spencer, Blair and Long",100281,Marchand S.A.S.,FR,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010507,"Spencer, Blair and Long",ACC-010507,Customer - Direct,Financial Services,108087150.1,19,717 Bryan Spur,East Scott,VT,95961,USA,599.820.5222,www.moses.biz,Warm,50006,2023-03-08 17:21:13,2023-11-09 17:21:13,False,3.0,0.0,20250927.0,20251012.0
100010508,ACC-010508,Sandoval-Richards,100282,Matthäi,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010508,Sandoval-Richards,ACC-010508,Customer - Direct,Retail,18112601.09,1007,88232 Valdez Squares Apt. 983,Angelaport,KY,55272,USA,277-773-2643,www.grimes-lane.info,Cold,50019,2023-05-06 17:21:13,2023-10-28 17:21:13,False,3.0,0.0,20250927.0,20251012.0
100010509,ACC-010509,"Baldwin, Wilson and Barry",100283,"Baker, Weiss and Williams",US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010509,"Baldwin, Wilson and Barry",ACC-010509,Customer - Direct,Retail,137513226.2,2,29271 Brian Gateway Suite 871,South Jean,GU,43345,USA,(498)783-2201,www.daniel-barber.com,Warm,50013,2024-10-12 17:21:13,2024-11-08 17:21:13,False,3.0,0.0,20250925.0,20251023.0
100010510,ACC-010510,"Lopez, Johnson and Williams",100284,Palmer-Saunders,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010510,"Lopez, Johnson and Williams",ACC-010510,Customer - Direct,Telecommunications,2543601.33,285,788 Bailey Fords Suite 852,Lake Amanda,AR,98884,USA,001-303-704-4361x99517,www.finley.org,Warm,50010,2024-05-25 17:21:13,2025-01-25 17:21:13,False,4.0,0.0,20251005.0,20251021.0
100010511,ACC-010511,Johnson and Sons,100285,Steinberg,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010511,Johnson and Sons,ACC-010511,Customer - Direct,Technology,11708123.51,83,950 Kevin Neck,Desireehaven,ID,7931,USA,+1-330-496-7139x719,www.williams-hernandez.com,Hot,50013,2025-03-05 17:21:13,2025-04-08 17:21:13,False,6.0,0.0,20250925.0,20251020.0
100010512,ACC-010512,Clark Inc,100286,Mays Ltd,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010512,Clark Inc,ACC-010512,Customer - Channel,Energy,59125558.39,183,7201 Darren Light Suite 122,North Christinaton,NV,18325,USA,001-858-773-3930x4936,www.herrera.com,Cold,50012,2023-07-27 17:21:13,2024-04-04 17:21:13,False,3.0,0.0,20251002.0,20251021.0
100010516,ACC-010516,"Brown, Ramos and Rhodes",100287,Boucher,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010516,"Brown, Ramos and Rhodes",ACC-010516,Customer - Direct,Financial Services,790831.57,11,4623 Mendoza Coves Apt. 476,North Bradleyton,WI,16034,USA,410.830.6831x76417,www.williams.com,Hot,50004,2024-12-23 17:21:13,2025-10-08 17:21:13,False,1.0,0.0,20251008.0,20251008.0
100010517,ACC-010517,Rodriguez-Watkins,100288,Fernandez Group,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010517,Rodriguez-Watkins,ACC-010517,Customer - Direct,Telecommunications,2440775.46,45,0713 Ricky Cove,North Steven,IN,44035,USA,804-458-4743,www.padilla.com,Warm,50015,2024-02-10 17:21:13,2024-03-25 17:21:13,False,1.0,0.0,20251015.0,20251015.0
100010519,ACC-010519,"Lawrence, Fischer and Pope",100289,Jüttner,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010519,"Lawrence, Fischer and Pope",ACC-010519,Customer - Channel,Media,575741.78,432,9771 Johnson Summit,Brendaside,WI,72857,USA,494-290-5315,www.bishop-shaw.org,Warm,50019,2022-09-08 17:21:13,2023-04-10 17:21:13,False,4.0,0.0,20250928.0,20251023.0
100010520,ACC-010520,Lucas-Harper,100290,Lefort et Fils,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010520,Lucas-Harper,ACC-010520,Customer - Channel,Technology,9798674.58,12561,9873 James Ramp Suite 166,Curtisfurt,CT,19957,USA,574.407.7943,www.kim-clark.net,Hot,50017,2022-06-01 17:21:13,2023-04-03 17:21:13,False,3.0,0.0,20250928.0,20251018.0
100010521,ACC-010521,"Garza, Roberts and Carroll",100291,Lefort S.A.R.L.,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010521,"Garza, Roberts and Carroll",ACC-010521,Customer - Channel,Telecommunications,7779319.58,29,701 Martin Meadows,North Jason,AR,68077,USA,382.511.6020x418,www.cohen-potter.org,Warm,50005,2021-05-19 17:21:13,2022-04-01 17:21:13,False,4.0,0.0,20250930.0,20251019.0
100010525,ACC-010525,Smith-Hoffman,100292,Wilson-Roman,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010525,Smith-Hoffman,ACC-010525,Customer - Direct,Financial Services,5568116.82,3,2259 Margaret Lodge,Amyberg,AL,66368,USA,001-234-886-8839,www.mercer.info,Warm,50019,2020-12-28 17:21:13,2021-10-26 17:21:13,False,3.0,0.0,20250926.0,20251020.0
100010528,ACC-010528,Ramos Group,100293,Chen LLC,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010528,Ramos Group,ACC-010528,Customer - Direct,Manufacturing,5869633.62,150,59266 Gardner Ridges,Lake Theresa,MO,91789,USA,+1-687-748-6941x559,www.williams.org,Warm,50010,2025-06-23 17:21:13,2026-05-02 17:21:13,False,3.0,0.0,20250926.0,20251006.0
100010529,ACC-010529,"White, Kirk and Norman",100294,Hamann Wieloch AG,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010529,"White, Kirk and Norman",ACC-010529,Customer - Direct,Financial Services,4421654.84,84,60511 Miller Springs Apt. 398,Clarkmouth,IA,54344,USA,001-221-289-4559x067,www.wheeler.org,Warm,50004,2021-08-31 17:21:13,2021-10-21 17:21:13,False,4.0,0.0,20251001.0,20251015.0
100010530,ACC-010530,Roman-Evans,100295,Neuschäfer AG,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010530,Roman-Evans,ACC-010530,Customer - Channel,Healthcare,2518263.82,67,04664 Reynolds Loop Apt. 564,North Lori,ME,41755,USA,(257)875-8097x45338,www.sanchez.com,Cold,50011,2021-07-15 17:21:13,2021-10-30 17:21:13,False,5.0,0.0,20251001.0,20251022.0
100010532,ACC-010532,Thompson Ltd,100296,Dupuis,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010532,Thompson Ltd,ACC-010532,Customer - Direct,Healthcare,8158417.78,2728,58488 Holder Avenue,North Thomashaven,MO,63572,USA,001-678-923-1299x570,www.gamble.com,Cold,50013,2024-05-01 17:21:13,2025-04-05 17:21:13,False,2.0,0.0,20251010.0,20251017.0
100010533,ACC-010533,Little Group,100297,Bloch Gude AG,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010533,Little Group,ACC-010533,Customer - Direct,Healthcare,7418783.05,26,12038 Perez Trace,Petersonchester,MI,91784,USA,001-668-407-8525,www.anderson-powers.com,Warm,50007,2025-05-11 17:21:13,2025-07-31 17:21:13,False,2.0,0.0,20250925.0,20251024.0
100010535,ACC-010535,Cohen-Weiss,100298,Zimmer AG,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010535,Cohen-Weiss,ACC-010535,Customer - Channel,Healthcare,4301835.16,1516,0801 Rivers Views Apt. 453,South Chelseabury,MD,94766,USA,+1-282-249-3534,www.french.biz,Cold,50012,2022-09-20 17:21:13,2022-10-29 17:21:13,False,2.0,0.0,20251004.0,20251020.0
100010536,ACC-010536,Wells-Mitchell,100299,Rojas and Sons,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010536,Wells-Mitchell,ACC-010536,Customer - Channel,Energy,50565260.4,4,5244 Rangel Lake,Joseton,GU,70196,USA,385.217.9937,www.parks.com,Hot,50013,2024-12-08 17:21:13,2024-12-10 17:21:13,False,2.0,0.0,20251010.0,20251023.0
100010537,ACC-010537,Schneider Inc,100300,Tschentscher Gude KGaA,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010537,Schneider Inc,ACC-010537,Customer - Direct,Technology,408160.82,240,788 Sawyer Street,Larashire,OR,56283,USA,001-488-929-0457,www.hill.com,Warm,50018,2023-07-11 17:21:13,2024-02-27 17:21:13,False,2.0,0.0,20251012.0,20251024.0
100010540,ACC-010540,Lowery and Sons,100301,Röhrdanz,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010540,Lowery and Sons,ACC-010540,Customer - Direct,Healthcare,11162285.57,427,3198 Kristi Harbor Suite 823,Kyleshire,MD,89142,USA,700-630-7620,www.cisneros-chapman.info,Warm,50006,2025-08-19 17:21:13,2025-12-16 17:21:13,False,1.0,0.0,20250928.0,20250928.0
100010542,ACC-010542,"Wolf, Jordan and Kelley",100302,Adolph,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010542,"Wolf, Jordan and Kelley",ACC-010542,Customer - Direct,Energy,21226991.37,98,268 Moore Rest Suite 083,Granthaven,MH,83768,USA,001-717-887-9150,www.cox.org,Cold,50014,2024-03-24 17:21:13,2025-03-19 17:21:13,False,4.0,0.0,20251007.0,20251021.0
100010545,ACC-010545,Becker-Watson,100303,"Dennis, Dodson and Anderson",US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010545,Becker-Watson,ACC-010545,Customer - Direct,Healthcare,10907183.77,1192,6820 David Ways,Tylertown,VT,75804,USA,9014635640,www.wilcox.info,Hot,50003,2024-07-03 17:21:13,2024-11-16 17:21:13,False,1.0,0.0,20251012.0,20251012.0
100010547,ACC-010547,Lopez-Miller,100304,"Rhodes, Pickering and Phillips",DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010547,Lopez-Miller,ACC-010547,Customer - Direct,Energy,47195376.76,522,537 Lori Dale,North Antonio,CA,56886,USA,001-650-707-4189,www.carter.org,Hot,50015,2022-07-05 17:21:13,2023-06-09 17:21:13,False,3.0,0.0,20251002.0,20251023.0
100010548,ACC-010548,"Mcdonald, Watkins and Berry",100305,Drewes,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010548,"Mcdonald, Watkins and Berry",ACC-010548,Customer - Channel,Financial Services,2529744.99,555,2944 Miranda Loop Apt. 982,Harrisport,AS,71072,USA,831-504-5025,www.white.com,Warm,50019,2021-04-22 17:21:13,2021-08-02 17:21:13,False,2.0,0.0,20250925.0,20251012.0
100010552,ACC-010552,Flores LLC,100306,Jones-Hill,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010552,Flores LLC,ACC-010552,Customer - Direct,Manufacturing,21347474.39,72,259 Alexander River,Antonioport,AZ,65029,USA,773-227-9805,www.estrada.com,Hot,50011,2024-04-28 17:21:13,2024-07-10 17:21:13,False,3.0,0.0,20250926.0,20251017.0
100010553,ACC-010553,Haas LLC,100307,Dowerg Textor AG & Co. KG,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010553,Haas LLC,ACC-010553,Customer - Direct,Retail,4478934.99,56,0391 Joshua Crossroad,East Rosshaven,RI,92084,USA,001-741-718-4913x59928,www.blankenship.org,Cold,50010,2025-05-31 17:21:13,2025-07-01 17:21:13,False,3.0,0.0,20251001.0,20251024.0
100010555,ACC-010555,Carpenter-Richmond,100308,Lopez-Johnson,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010555,Carpenter-Richmond,ACC-010555,Customer - Direct,Manufacturing,21970183.34,382,00677 Blake Vista Apt. 550,East Cynthia,MP,1949,USA,673-365-4262,www.medina-white.com,Hot,50018,2022-06-24 17:21:13,2023-04-12 17:21:13,False,1.0,0.0,20251002.0,20251002.0
100010557,ACC-010557,Long-Robinson,100309,Gomez Group,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010557,Long-Robinson,ACC-010557,Customer - Channel,Media,34912135.73,270,045 Cook Wells,Morrisshire,VI,24889,USA,529-596-4260,www.lambert-khan.com,Warm,50011,2025-02-12 17:21:13,2025-10-10 17:21:13,False,,,,
100010564,ACC-010564,Anderson and Sons,100310,Powell-Marsden,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010564,Anderson and Sons,ACC-010564,Customer - Channel,Manufacturing,1224070.7,83,61142 Robinson Loop Apt. 585,Emilyville,TX,67962,USA,808.679.9196x23419,www.harris.com,Hot,50005,2020-10-29 17:21:13,2021-06-08 17:21:13,False,,,,
100010565,ACC-010565,Cortez LLC,100311,Lagarde,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010565,Cortez LLC,ACC-010565,Customer - Channel,Retail,108615.94,58,50583 John Flats Apt. 311,Melindahaven,NM,53672,USA,7549576947,www.matthews-jacobson.com,Cold,50014,2021-09-11 17:21:13,2022-02-24 17:21:13,False,3.0,0.0,20250926.0,20251015.0
100010567,ACC-010567,Buchanan-Watson,100312,Brown PLC,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010567,Buchanan-Watson,ACC-010567,Customer - Direct,Retail,17932736.01,2984,4721 Alexander Ways Suite 235,West Hunterville,GU,37976,USA,6487933261,www.lewis-pacheco.info,Hot,50006,2025-09-02 17:21:13,2025-10-19 17:21:13,False,1.0,0.0,20250925.0,20250925.0
100010569,ACC-010569,Rodriguez and Sons,100313,Luna Group,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010569,Rodriguez and Sons,ACC-010569,Customer - Channel,Transportation,445662.24,1060,086 Hutchinson View,East Rebecca,NH,59872,USA,(296)365-6337,www.bartlett-brewer.com,Warm,50013,2021-02-15 17:21:13,2021-12-07 17:21:13,False,,,,
100010570,ACC-010570,"Graves, Ochoa and Cervantes",100314,Begum PLC,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010570,"Graves, Ochoa and Cervantes",ACC-010570,Customer - Direct,Manufacturing,31294320.29,580,55800 Samantha Orchard,Lake David,ME,24920,USA,373-916-0943x91368,www.kerr.com,Cold,50015,2022-07-10 17:21:13,2022-07-21 17:21:13,False,3.0,0.0,20251012.0,20251021.0
100010571,ACC-010571,Gray LLC,100315,Davenport-Torres,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010571,Gray LLC,ACC-010571,Customer - Direct,Telecommunications,1871467.07,804,286 Rebecca Burg Apt. 973,Davidstad,RI,46670,USA,+1-233-622-2739x38992,www.farrell-vazquez.com,Hot,50018,2021-07-11 17:21:13,2022-06-21 17:21:13,False,3.0,0.0,20250930.0,20251014.0
100010572,ACC-010572,Perez-Perez,100316,Stroh Seidel GbR,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010572,Perez-Perez,ACC-010572,Customer - Channel,Transportation,4232.25,7,85076 Rebecca Plaza Suite 082,Lawsonville,WV,66779,USA,(836)301-0712,www.newman-farley.net,Cold,50007,2021-03-17 17:21:13,2021-08-02 17:21:13,False,4.0,0.0,20250929.0,20251020.0
100010573,ACC-010573,Orozco PLC,100317,Hunt-Johnston,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010573,Orozco PLC,ACC-010573,Customer - Direct,Manufacturing,6899519.82,35,176 Ferguson Green,Mendozamouth,NV,99296,USA,622-633-2228x019,www.reed.org,Warm,50008,2022-08-01 17:21:13,2022-08-22 17:21:13,False,4.0,0.0,20251002.0,20251017.0
100010574,ACC-010574,Love Ltd,100318,Vincent-Holmes,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010574,Love Ltd,ACC-010574,Customer - Direct,Technology,3562113.09,2184,56062 Clark Shoal,South Johnfort,VI,32566,USA,518-204-6741,www.caldwell-perez.net,Cold,50014,2021-07-15 17:21:13,2021-10-13 17:21:13,False,4.0,0.0,20250928.0,20251020.0
100010576,ACC-010576,Patterson-Smith,100319,Moore and Sons,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010576,Patterson-Smith,ACC-010576,Customer - Direct,Energy,1091935.55,785,693 Hayes Parks,Lindaton,NJ,570,USA,(904)326-2019,www.daniel.com,Cold,50008,2022-02-28 17:21:13,2022-10-13 17:21:13,False,4.0,0.0,20250928.0,20251023.0
100010580,ACC-010580,Hale-Harrison,100320,Täsche AG & Co. KG,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010580,Hale-Harrison,ACC-010580,Customer - Channel,Technology,442632.17,30,649 Jensen Mountain,Millershire,SD,47437,USA,(996)235-3059,www.richardson.com,Cold,50014,2025-04-21 17:21:13,2025-12-18 17:21:13,False,4.0,0.0,20251001.0,20251022.0
100010583,ACC-010583,Mendoza LLC,100321,Contreras-Webster,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010583,Mendoza LLC,ACC-010583,Customer - Direct,Media,13291695.63,15,46557 Michele Crossroad Apt. 300,Joshuachester,PR,40397,USA,(512)993-9002x5121,www.garrison-lin.net,Warm,50012,2022-01-21 17:21:13,2022-03-16 17:21:13,False,,,,
100010584,ACC-010584,"Larson, Lee and Aguilar",100322,Davis Ltd,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010584,"Larson, Lee and Aguilar",ACC-010584,Customer - Channel,Telecommunications,188869.84,754,86199 Sheryl Green Suite 843,Heatherfurt,MS,29505,USA,413-588-5034,www.moore-lambert.com,Cold,50009,2021-01-02 17:21:13,2021-03-26 17:21:13,False,2.0,0.0,20251014.0,20251015.0
100010586,ACC-010586,Owens and Sons,100323,Kramer Löffler AG & Co. OHG,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010586,Owens and Sons,ACC-010586,Customer - Channel,Transportation,157259.5,665,3502 Amanda Turnpike,Staceyburgh,GA,73781,USA,+1-446-565-2752x332,www.taylor.com,Hot,50001,2021-12-04 17:21:13,2022-08-15 17:21:13,False,3.0,0.0,20251002.0,20251019.0
100010589,ACC-010589,Gutierrez-Dean,100324,Foster-Webster,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010589,Gutierrez-Dean,ACC-010589,Customer - Channel,Transportation,955071.63,5,0658 Amanda Mill,Port Erica,SC,19943,USA,681-422-5909x56684,www.washington.com,Warm,50019,2025-08-10 17:21:13,2026-03-31 17:21:13,False,2.0,0.0,20251002.0,20251009.0
100010590,ACC-010590,Berry-Shepard,100325,Barbe,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010590,Berry-Shepard,ACC-010590,Customer - Direct,Media,2590967.49,228,21101 Church Canyon,Lake Michael,UT,72957,USA,(690)717-0740x39251,www.george.com,Warm,50019,2025-04-27 17:21:13,2025-10-06 17:21:13,False,5.0,0.0,20250928.0,20251018.0
100010591,ACC-010591,Garcia-Thompson,100326,Lopes,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010591,Garcia-Thompson,ACC-010591,Customer - Direct,Manufacturing,51923595.12,4105,4338 White Brooks Suite 422,South Gregorymouth,TX,34667,USA,001-663-630-8334,www.wiley-bass.com,Warm,50017,2024-05-26 17:21:13,2024-11-08 17:21:13,False,2.0,0.0,20251006.0,20251008.0
100010592,ACC-010592,"Pittman, Porter and Greene",100327,Brunet,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010592,"Pittman, Porter and Greene",ACC-010592,Customer - Direct,Healthcare,8376555.19,7300,47020 Austin Lane Suite 195,Port Evelyn,NM,34236,USA,+1-926-963-2956x342,www.flores-jackson.com,Warm,50014,2025-03-01 17:21:13,2025-09-24 17:21:13,False,3.0,0.0,20250926.0,20251016.0
100010594,ACC-010594,Reynolds Inc,100328,Williams-Fowler,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010594,Reynolds Inc,ACC-010594,Customer - Direct,Media,6309207.3,156,498 Debbie Plaza Suite 133,East Dianaton,AZ,36232,USA,001-483-321-1221,www.curry-dixon.com,Cold,50018,2021-03-10 17:21:13,2021-03-11 17:21:13,False,1.0,0.0,20251007.0,20251007.0
100010596,ACC-010596,"Wilson, Graham and Anderson",100329,Baker-Garza,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010596,"Wilson, Graham and Anderson",ACC-010596,Customer - Channel,Manufacturing,236279.26,818,219 Jennifer Mews Apt. 213,North Kevin,CA,6461,USA,929-948-3147x8911,www.bryan.org,Hot,50005,2023-03-23 17:21:13,2023-10-21 17:21:13,False,2.0,0.0,20251008.0,20251020.0
100010597,ACC-010597,"Wheeler, Austin and Johnston",100330,Parsons-Adams,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010597,"Wheeler, Austin and Johnston",ACC-010597,Customer - Direct,Technology,490003.08,4888,283 Jill Brooks,East Nancychester,MT,3245,USA,001-520-300-5328x5386,www.morris.com,Warm,50018,2025-07-05 17:21:13,2025-10-10 17:21:13,False,4.0,0.0,20250928.0,20251022.0
100010599,ACC-010599,"Orozco, Nunez and Andrade",100331,Prévost S.A.R.L.,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010599,"Orozco, Nunez and Andrade",ACC-010599,Customer - Direct,Retail,37737548.35,88,76185 Nicole Plains,Thompsonmouth,CT,32984,USA,(384)510-1328x23392,www.hurst-murray.org,Hot,50001,2022-04-28 17:21:13,2023-01-09 17:21:13,False,3.0,0.0,20251011.0,20251019.0
100010600,ACC-010600,"Chase, Rice and Nguyen",100332,Schuster Zirme AG,GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010600,"Chase, Rice and Nguyen",ACC-010600,Customer - Direct,Healthcare,15425529.2,2307,7761 Roberto Roads,Margaretburgh,AL,83706,USA,+1-981-843-1927,www.murray.com,Warm,50005,2022-04-23 17:21:13,2022-12-06 17:21:13,False,4.0,0.0,20251002.0,20251013.0
100010601,ACC-010601,Booker-Barnes,100333,Bourgeois,US,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010601,Booker-Barnes,ACC-010601,Customer - Direct,Telecommunications,9693428.67,221,457 Jessica Brook,Lake Peter,MN,91718,USA,(486)729-5912x5734,www.walker-nelson.biz,Cold,50008,2021-07-21 17:21:13,2021-08-17 17:21:13,False,1.0,0.0,20251024.0,20251024.0
100010604,ACC-010604,Wilson Inc,100334,"Gonzalez, Ford and Allen",GB,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010604,Wilson Inc,ACC-010604,Customer - Direct,Manufacturing,7623025.51,9523,2706 Roberts Rapids,North Maryburgh,KY,70577,USA,758-913-0889x830,www.estrada-fernandez.com,Hot,50013,2024-03-14 17:21:13,2024-10-25 17:21:13,False,3.0,0.0,20250929.0,20251023.0
100010606,ACC-010606,Petersen PLC,100335,Jones-Chambers,DE,Direct_Master_Match,100,2025-10-25 17:36:40,Synthetic_Generated,100010606,Petersen PLC,ACC-010606,Customer - Direct,Healthcare,3425160.94,58,7908 Sloan Brook Apt. 872,Humphreyton,AK,15311,USA,+1-236-851-0344x4429,www.hill-cooper.biz,Warm,50005,2023-02-05 17:21:13,2023-04-09 17:21:13,False,4.0,0.0,20251002.0,20251015.0
